timestamp,topic,packet_type,payload
1789068386.9401402,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068386.9371293, ""humidity"": 75}"
1789068387.9467058,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068387.9437056, ""pump_status"": ""ON""}"
1789068388.972693,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068388.9636917, ""humidity"": 89}"
1789068389.9825265,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068389.9781878, ""humidity"": 84}"
1789068391.0081782,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068390.993309, ""temperature"": 28.9}"
1789068392.0049305,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068391.9989316, ""temperature"": 32.0}"
1789068393.0201864,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068393.0171916, ""pump_status"": ""OFF""}"
1789068394.0243342,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068394.020934, ""light_intensity"": 446}"
1789068395.0255978,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068395.0225973, ""pump_status"": ""ON""}"
1789068396.0304248,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068396.026421, ""light_intensity"": 418}"
1789068397.036864,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068397.0338702, ""soil_moisture"": 65}"
1789068398.045056,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068398.042081, ""temperature"": 24.3}"
1789068399.050755,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068399.0477514, ""humidity"": 69}"
1789068400.0564933,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068400.052491, ""humidity"": 59}"
1789068401.068334,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068401.0643363, ""humidity"": 78}"
1789068402.074431,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068402.0714345, ""humidity"": 51}"
1789068403.088766,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068403.0847695, ""soil_moisture"": 46}"
1789068404.0899563,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068404.0869496, ""pump_status"": ""OFF""}"
1789068405.1015377,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068405.096164, ""pump_status"": ""ON""}"
1789068406.1067657,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068406.1037667, ""temperature"": 24.3}"
1789068407.1090727,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068407.1060727, ""soil_moisture"": 33}"
1789068408.1143556,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068408.1113615, ""temperature"": 28.6}"
1789068409.1181457,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068409.115135, ""soil_moisture"": 52}"
1789068410.127307,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068410.1243005, ""soil_moisture"": 71}"
1789068411.1346228,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068411.1296167, ""humidity"": 57}"
1789068412.154045,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068412.1490488, ""humidity"": 71}"
1789068413.160426,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068413.156422, ""soil_moisture"": 66}"
1789068414.1634684,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068414.1604671, ""temperature"": 30.0}"
1789068415.1684315,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068415.1634033, ""temperature"": 32.0}"
1789068416.1705353,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068416.1673512, ""humidity"": 81}"
1789068417.1812422,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068417.1782405, ""humidity"": 72}"
1789068418.1843429,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068418.1813369, ""pump_status"": ""OFF""}"
1789068419.186162,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068419.1831384, ""humidity"": 73}"
1789068420.1890795,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068420.186084, ""humidity"": 50}"
1789068421.2001302,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068421.1965983, ""soil_moisture"": 54}"
1789068422.206557,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068422.2037594, ""soil_moisture"": 40}"
1789068423.2218928,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068423.2130702, ""pump_status"": ""ON""}"
1789068424.241655,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068424.2321053, ""soil_moisture"": 77}"
1789068425.2685778,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068425.251936, ""light_intensity"": 800}"
1789068426.268929,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068426.263893, ""humidity"": 89}"
1789068427.288932,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068427.2756677, ""pump_status"": ""ON""}"
1789068428.3566043,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068428.2989085, ""soil_moisture"": 65}"
1789068429.31396,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068429.3069568, ""light_intensity"": 722}"
1789068430.3226576,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068430.3183248, ""light_intensity"": 498}"
1789068431.330461,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068431.326461, ""light_intensity"": 822}"
1789068432.3365314,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068432.3315225, ""pump_status"": ""OFF""}"
1789068433.3498235,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068433.3468266, ""temperature"": 35.5}"
1789068434.3772032,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068434.3635266, ""temperature"": 32.0}"
1789068435.3866963,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068435.3797061, ""humidity"": 81}"
1789068436.388623,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068436.3846254, ""pump_status"": ""ON""}"
1789068437.3938766,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068437.3898687, ""humidity"": 51}"
1789068438.3985596,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068438.394559, ""humidity"": 83}"
1789068439.4181495,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068439.409147, ""humidity"": 68}"
1789068440.4335253,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068440.429525, ""temperature"": 30.9}"
1789068441.4415581,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068441.4385707, ""humidity"": 65}"
1789068442.448863,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068442.4453485, ""soil_moisture"": 30}"
1789068443.459337,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068443.456358, ""light_intensity"": 453}"
1789068444.4618654,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068444.4586656, ""humidity"": 72}"
1789068445.4677014,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068445.4636831, ""humidity"": 85}"
1789068446.4772067,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068446.4742074, ""humidity"": 82}"
1789068447.4793754,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068447.4763725, ""temperature"": 24.0}"
1789068448.4877405,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068448.4842112, ""pump_status"": ""OFF""}"
1789068449.495741,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068449.492747, ""temperature"": 25.6}"
1789068450.5017633,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068450.4987726, ""humidity"": 60}"
1789068451.509895,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068451.506887, ""light_intensity"": 789}"
1789068452.5136814,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068452.510699, ""pump_status"": ""OFF""}"
1789068453.5214994,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068453.5174918, ""soil_moisture"": 64}"
1789068454.5353577,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068454.5323684, ""soil_moisture"": 43}"
1789068455.5406554,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068455.5376558, ""soil_moisture"": 62}"
1789068456.5461116,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068456.5431044, ""pump_status"": ""OFF""}"
1789068457.554591,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068457.5516002, ""soil_moisture"": 50}"
1789068458.5749943,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068458.5689898, ""humidity"": 64}"
1789068459.5932512,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068459.5852525, ""soil_moisture"": 48}"
1789068460.609008,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068460.6049957, ""soil_moisture"": 36}"
1789068461.6118207,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068461.6088035, ""pump_status"": ""OFF""}"
1789068462.6197984,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068462.6168199, ""pump_status"": ""OFF""}"
1789068463.6305506,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068463.6250112, ""soil_moisture"": 65}"
1789068464.6364746,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068464.6316514, ""humidity"": 89}"
1789068465.6369567,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068465.6339705, ""humidity"": 80}"
1789068466.6503806,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068466.6466947, ""temperature"": 29.8}"
1789068467.6664927,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068467.6529295, ""humidity"": 73}"
1789068468.661551,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068468.6580153, ""pump_status"": ""ON""}"
1789068469.669383,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068469.6656868, ""pump_status"": ""ON""}"
1789068470.6742456,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068470.6715674, ""soil_moisture"": 71}"
1789068471.6800754,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068471.6758268, ""pump_status"": ""ON""}"
1789068472.685877,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068472.6808736, ""soil_moisture"": 76}"
1789068473.698352,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068473.6947007, ""soil_moisture"": 36}"
1789068474.7076874,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068474.7031217, ""soil_moisture"": 47}"
1789068475.7257764,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068475.7217543, ""light_intensity"": 722}"
1789068476.7423759,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068476.7363858, ""pump_status"": ""OFF""}"
1789068477.7599328,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068477.7559304, ""humidity"": 83}"
1789068478.769797,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068478.7648003, ""temperature"": 30.3}"
1789068479.7751904,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068479.771192, ""temperature"": 34.0}"
1789068480.7778401,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068480.7748446, ""soil_moisture"": 37}"
1789068481.7926042,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068481.7886107, ""humidity"": 80}"
1789068482.805234,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068482.8012385, ""pump_status"": ""ON""}"
1789068483.811827,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068483.8078094, ""pump_status"": ""ON""}"
1789068484.8258305,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068484.8228343, ""temperature"": 28.7}"
1789068485.8407884,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068485.8367932, ""pump_status"": ""OFF""}"
1789068486.8564305,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068486.8534546, ""soil_moisture"": 39}"
1789068487.8725173,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068487.866987, ""humidity"": 72}"
1789068488.8751557,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068488.8716218, ""temperature"": 31.5}"
1789068489.8822658,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068489.877429, ""soil_moisture"": 46}"
1789068490.8849258,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068490.8820806, ""soil_moisture"": 63}"
1789068491.8975513,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068491.8935516, ""soil_moisture"": 66}"
1789068492.9077027,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068492.9047067, ""pump_status"": ""ON""}"
1789068493.913811,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068493.9108124, ""light_intensity"": 727}"
1789068494.9191332,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068494.9151347, ""light_intensity"": 860}"
1789068495.9349234,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068495.9319232, ""light_intensity"": 259}"
1789068496.9461722,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068496.942154, ""light_intensity"": 379}"
1789068497.954153,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068497.9498343, ""light_intensity"": 574}"
1789068498.9629683,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068498.9602458, ""pump_status"": ""ON""}"
1789068499.9729006,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068499.9699, ""light_intensity"": 262}"
1789068500.9798872,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068500.9768817, ""temperature"": 35.8}"
1789068501.9904294,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068501.98743, ""soil_moisture"": 44}"
1789068502.9933555,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068502.9903586, ""humidity"": 57}"
1789068504.0004761,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068503.997751, ""soil_moisture"": 53}"
1789068505.0150192,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068505.0118937, ""soil_moisture"": 61}"
1789068506.0174863,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068506.0144837, ""pump_status"": ""ON""}"
1789068507.0271606,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068507.024161, ""soil_moisture"": 65}"
1789068508.0303504,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068508.027344, ""soil_moisture"": 54}"
1789068509.0347075,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068509.0317008, ""soil_moisture"": 62}"
1789068510.044302,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068510.041297, ""pump_status"": ""ON""}"
1789068511.0562186,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068511.0522153, ""pump_status"": ""ON""}"
1789068512.0635846,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068512.0610607, ""soil_moisture"": 51}"
1789068513.0692923,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068513.0661345, ""humidity"": 76}"
1789068514.0748158,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068514.0712886, ""light_intensity"": 873}"
1789068515.0809023,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068515.0778985, ""pump_status"": ""OFF""}"
1789068516.0886097,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068516.0856094, ""temperature"": 35.9}"
1789068517.0974712,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068517.0894575, ""temperature"": 26.2}"
1789068518.1044068,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068518.1004024, ""light_intensity"": 836}"
1789068519.1142948,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068519.1112988, ""light_intensity"": 369}"
1789068520.1218874,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068520.1178956, ""pump_status"": ""OFF""}"
1789068521.1262639,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068521.123271, ""pump_status"": ""ON""}"
1789068522.131354,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068522.1283474, ""pump_status"": ""ON""}"
1789068523.1339252,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068523.130918, ""light_intensity"": 841}"
1789068524.142852,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068524.1358569, ""temperature"": 34.5}"
1789068525.158851,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068525.1558564, ""humidity"": 51}"
1789068526.160135,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068526.1571364, ""temperature"": 28.2}"
1789068527.1680157,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068527.1624842, ""light_intensity"": 779}"
1789068528.182475,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068528.179472, ""pump_status"": ""OFF""}"
1789068529.190906,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068529.187914, ""temperature"": 34.8}"
1789068530.1977065,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068530.194695, ""humidity"": 66}"
1789068531.2057981,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068531.2020967, ""humidity"": 90}"
1789068532.2119253,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068532.2081354, ""light_intensity"": 895}"
1789068533.217463,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068533.2138703, ""soil_moisture"": 63}"
1789068534.228589,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068534.2245917, ""temperature"": 25.4}"
1789068535.2512863,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068535.2476618, ""humidity"": 61}"
1789068536.2583847,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068536.2521, ""soil_moisture"": 79}"
1789068537.2635698,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068537.2594767, ""humidity"": 50}"
1789068538.275309,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068538.2720683, ""temperature"": 32.8}"
1789068539.285041,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068539.2820222, ""light_intensity"": 741}"
1789068540.2967198,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068540.2937145, ""soil_moisture"": 79}"
1789068541.3012197,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068541.2992244, ""light_intensity"": 728}"
1789068542.307181,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068542.3036377, ""light_intensity"": 282}"
1789068543.3127508,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068543.3097456, ""pump_status"": ""ON""}"
1789068544.3186293,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068544.3156269, ""soil_moisture"": 56}"
1789068545.333605,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068545.3306153, ""light_intensity"": 822}"
1789068546.3374918,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068546.3345, ""light_intensity"": 748}"
1789068547.3443246,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068547.339069, ""light_intensity"": 409}"
1789068548.3589706,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068548.355979, ""pump_status"": ""OFF""}"
1789068549.3747087,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068549.3706949, ""temperature"": 26.3}"
1789068550.3781989,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068550.3751888, ""temperature"": 31.7}"
1789068551.3853037,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068551.382296, ""humidity"": 56}"
1789068552.3959527,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068552.3929522, ""temperature"": 32.0}"
1789068553.399963,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068553.3969529, ""humidity"": 69}"
1789068554.414975,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068554.411968, ""soil_moisture"": 62}"
1789068555.4222364,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068555.4197028, ""temperature"": 25.0}"
1789068556.425609,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068556.4226148, ""light_intensity"": 893}"
1789068557.4299805,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068557.4269722, ""humidity"": 54}"
